seq,rtt_ms,inter_arrival_ms,timestamp
1743,52.783,54.977,1770976324.042082
1744,54.795,56.968,1770976324.099050
1745,69.627,71.756,1770976324.170806
1746,53.448,56.363,1770976324.227169
1747,57.848,60.045,1770976324.287214
1748,57.789,59.886,1770976324.347100
1749,57.914,60.001,1770976324.407101
1750,57.896,60.019,1770976324.467121
1751,49.682,51.968,1770976324.519089
1752,54.933,57.066,1770976324.576155
1753,56.391,58.979,1770976324.635134
1754,57.546,59.752,1770976324.694886
1755,58.997,60.972,1770976324.755858
1756,53.283,55.067,1770976324.810925
1757,54.258,56.080,1770976324.867006
1758,57.036,59.106,1770976324.926112
1759,53.777,56.003,1770976324.982114
1760,50.683,52.945,1770976325.035060
1761,53.959,56.058,1770976325.091118
1762,52.842,55.010,1770976325.146128
1763,53.890,56.043,1770976325.202171
1764,49.854,51.980,1770976325.254151
1765,54.385,56.730,1770976325.310882
1766,55.983,58.913,1770976325.369794
1767,57.323,59.077,1770976325.428871
1768,60.331,62.251,1770976325.491122
1769,56.579,59.938,1770976325.551060
1770,56.632,58.961,1770976325.610021
1771,70.779,72.879,1770976325.682900
1772,52.078,55.243,1770976325.738143
1773,70.865,72.959,1770976325.811102
1774,56.645,60.048,1770976325.871150
1775,57.768,59.954,1770976325.931105
1776,54.126,55.968,1770976325.987073
1777,53.221,55.049,1770976326.042122
1778,53.661,55.930,1770976326.098053
1779,55.977,58.075,1770976326.156128
1780,93.839,96.011,1770976326.252139
1781,68.697,72.061,1770976326.324199
1782,56.548,59.955,1770976326.384155
1783,57.815,59.967,1770976326.444122
1784,56.598,58.812,1770976326.502934
1785,60.288,61.953,1770976326.564887
1786,56.107,59.169,1770976326.624056
1787,57.034,59.173,1770976326.683229
1788,64.566,66.869,1770976326.750099
1789,70.780,74.052,1770976326.824150
1790,55.565,58.889,1770976326.883039
1791,59.991,62.044,1770976326.945083
1792,55.774,59.071,1770976327.004154
1793,57.669,59.850,1770976327.064004
1794,62.172,63.919,1770976327.127923
1795,63.253,69.242,1770976327.197165
1796,63.549,66.938,1770976327.264103
1797,57.688,61.001,1770976327.325104
1798,62.943,65.022,1770976327.390126
1799,71.736,75.033,1770976327.465158
1800,77.732,81.023,1770976327.546182
1801,54.651,57.932,1770976327.604114
1802,57.684,59.747,1770976327.663860
1803,58.328,60.055,1770976327.723915
1804,58.314,60.294,1770976327.784209
1805,58.814,60.900,1770976327.845109
1806,56.680,58.879,1770976327.903988
1807,58.127,60.113,1770976327.964102
1808,57.904,60.034,1770976328.024136
1809,56.955,59.077,1770976328.083212
1810,58.800,60.896,1770976328.144109
1811,56.985,59.038,1770976328.203147
1812,58.635,60.699,1770976328.263846
1813,58.292,60.068,1770976328.323914
1814,58.125,60.207,1770976328.384121
1815,58.697,61.028,1770976328.445149
1816,56.681,58.980,1770976328.504128
1817,58.758,61.073,1770976328.565202
1818,56.478,58.913,1770976328.624115
1819,57.844,60.126,1770976328.684241
1820,57.222,59.632,1770976328.743873
1821,58.235,59.974,1770976328.803847
1822,58.187,60.089,1770976328.863936
1823,58.067,60.027,1770976328.923963
1824,66.051,68.256,1770976328.992219
1825,68.301,71.928,1770976329.064146
1826,56.346,59.955,1770976329.124101
1827,56.802,59.055,1770976329.183156
1828,64.514,66.934,1770976329.250089
1829,71.615,75.044,1770976329.325134
1830,55.264,58.742,1770976329.383876
1831,58.353,60.078,1770976329.443954
1832,118.691,120.641,1770976329.564595
1833,56.153,59.592,1770976329.624188
1834,56.414,58.722,1770976329.682909
1835,59.334,61.265,1770976329.744174
1836,63.773,65.964,1770976329.810138
1837,70.543,74.019,1770976329.884157
1838,56.351,59.675,1770976329.943832
1839,58.475,60.294,1770976330.004126
1840,62.050,63.773,1770976330.067899
1841,54.092,57.307,1770976330.125207
1842,55.749,57.938,1770976330.183144
1843,57.679,60.014,1770976330.243158
1844,58.847,61.033,1770976330.304190
1845,56.689,58.908,1770976330.363098
1846,57.777,60.062,1770976330.423160
1847,65.722,68.038,1770976330.491198
1848,69.378,72.700,1770976330.563898
1849,57.109,60.042,1770976330.623940
1850,58.402,60.277,1770976330.684217
1851,57.641,59.940,1770976330.744157
1852,58.934,61.179,1770976330.805336
1853,56.833,58.886,1770976330.864223
1854,57.393,59.804,1770976330.924027
1855,57.769,60.165,1770976330.984192
1856,51.713,54.065,1770976331.038256
1857,63.423,65.587,1770976331.103843
1858,56.138,59.059,1770976331.162902
1859,65.566,67.199,1770976331.230101
1860,70.041,73.340,1770976331.303441
1861,57.002,60.720,1770976331.364161
1862,52.777,55.009,1770976331.419170
1863,61.716,64.031,1770976331.483202
1864,56.565,59.986,1770976331.543187
1865,59.644,61.978,1770976331.605165
1866,54.542,58.028,1770976331.663193
1867,64.409,66.733,1770976331.729926
1868,70.204,73.105,1770976331.803031
1869,56.899,60.207,1770976331.863238
1870,57.655,59.878,1770976331.923116
1871,58.624,61.131,1770976331.984247
1872,57.723,59.974,1770976332.044221
1873,57.467,59.925,1770976332.104146
1874,57.795,60.011,1770976332.164157
1875,59.628,62.045,1770976332.226202
1876,55.646,57.936,1770976332.284138
1877,57.075,58.818,1770976332.342956
1878,71.276,73.283,1770976332.416239
1879,71.584,74.969,1770976332.491208
1880,68.606,72.016,1770976332.563224
1881,56.571,59.977,1770976332.623201
1882,58.675,60.970,1770976332.684171
1883,56.627,58.986,1770976332.743157
1884,58.764,61.102,1770976332.804260
1885,57.236,59.632,1770976332.863891
1886,58.023,60.026,1770976332.923918
1887,58.241,60.199,1770976332.984117
1888,58.753,61.083,1770976333.045200
1889,56.793,59.003,1770976333.104203
1890,56.561,58.963,1770976333.163167
1891,48.803,51.000,1770976333.214167
1892,67.702,69.984,1770976333.284151
1893,55.626,59.036,1770976333.343187
1894,57.672,59.946,1770976333.403132
1895,58.543,60.833,1770976333.463966
1896,58.160,60.039,1770976333.524005
1897,58.189,60.218,1770976333.584223
1898,57.561,59.897,1770976333.644119
1899,49.066,51.345,1770976333.695465
1900,49.447,51.757,1770976333.747221
1901,75.542,77.919,1770976333.825140
1902,55.709,59.125,1770976333.884265
1903,58.707,60.900,1770976333.945165
1904,57.505,59.721,1770976334.004887
1905,77.291,79.124,1770976334.084011
1906,57.029,60.174,1770976334.144185
1907,56.621,58.950,1770976334.203135
1908,70.715,73.020,1770976334.276155
1909,64.541,68.000,1770976334.344155
1910,61.521,65.030,1770976334.409184
1911,76.421,79.944,1770976334.489129
1912,51.466,55.012,1770976334.544140
1913,57.476,59.804,1770976334.603944
1914,59.211,60.984,1770976334.664928
1915,57.908,60.142,1770976334.725070
1916,56.817,59.115,1770976334.784186
1917,57.692,60.010,1770976334.844196
1918,67.516,69.981,1770976334.914177
1919,72.435,75.964,1770976334.990141
1920,72.496,76.069,1770976335.066210
1921,53.512,56.947,1770976335.123157
1922,64.342,66.766,1770976335.189924
1923,49.956,53.066,1770976335.242990
1924,59.132,61.195,1770976335.304185
1925,57.759,59.932,1770976335.364116
1926,57.097,59.381,1770976335.423497
1927,57.262,59.665,1770976335.483163
1928,63.884,66.007,1770976335.549170
1929,71.464,74.901,1770976335.624071
1930,56.427,59.885,1770976335.683956
1931,63.186,65.279,1770976335.749234
1932,76.333,79.752,1770976335.828987
1933,78.204,81.162,1770976335.910149
1934,69.848,73.122,1770976335.983270
1935,56.437,59.909,1770976336.043180
1936,58.856,61.058,1770976336.104238
1937,57.611,59.924,1770976336.164161
1938,58.775,61.033,1770976336.225194
1939,63.625,65.971,1770976336.291164
1940,55.582,59.036,1770976336.350201
1941,67.441,69.744,1770976336.419944
1942,66.172,69.281,1770976336.489225
1943,71.445,75.006,1770976336.564231
1944,55.402,58.941,1770976336.623172
1945,58.517,61.102,1770976336.684274
1946,56.472,58.894,1770976336.743168
1947,58.660,60.997,1770976336.804165
1948,57.657,59.847,1770976336.864012
1949,58.141,60.132,1770976336.924144
1950,56.458,58.802,1770976336.982946
1951,51.106,53.077,1770976337.036024
1952,65.283,67.219,1770976337.103243
1953,57.505,60.934,1770976337.164177
1954,48.718,51.085,1770976337.215262
1955,73.575,75.925,1770976337.291187
1956,69.488,72.997,1770976337.364184
1957,55.594,59.082,1770976337.423266
1958,64.608,66.965,1770976337.490230
1959,49.182,52.737,1770976337.542967
1960,48.092,49.997,1770976337.592964
1961,54.933,57.128,1770976337.650092
1962,77.090,79.224,1770976337.729316
1963,50.269,53.841,1770976337.783158
1964,49.839,52.103,1770976337.835261
1965,67.632,69.977,1770976337.905237
1966,55.470,59.019,1770976337.964257
1967,52.651,54.986,1770976338.019243
1968,62.707,64.948,1770976338.084191
1969,56.107,59.759,1770976338.143950
1970,60.168,62.082,1770976338.206032
1971,74.986,78.212,1770976338.284243
1972,55.627,59.050,1770976338.343293
1973,58.811,61.012,1770976338.404305
1974,55.654,57.929,1770976338.462233
1975,51.419,53.988,1770976338.516221
1976,70.752,73.047,1770976338.589268
1977,70.571,74.037,1770976338.663305
1978,58.210,61.626,1770976338.724931
1979,57.233,59.094,1770976338.784025
1980,58.258,60.217,1770976338.844242
1981,57.716,59.950,1770976338.904192
1982,60.752,63.055,1770976338.967247
1983,73.629,76.984,1770976339.044230
1984,57.504,60.941,1770976339.105171
1985,57.801,60.117,1770976339.165289
1986,78.682,80.983,1770976339.246272
1987,73.401,76.784,1770976339.323056
1988,56.794,60.046,1770976339.383103
1989,60.083,62.071,1770976339.445174
1990,56.650,60.110,1770976339.505284
1991,55.688,57.925,1770976339.563210
1992,46.870,48.995,1770976339.612205
1993,55.598,57.790,1770976339.669995
1994,51.136,53.099,1770976339.723094
1995,64.012,66.069,1770976339.789162
1996,72.374,75.771,1770976339.864933
1997,57.129,60.095,1770976339.925028
1998,58.278,60.215,1770976339.985243
1999,55.716,58.033,1770976340.043276
2000,70.749,72.978,1770976340.116253
2001,69.562,73.018,1770976340.189271
2002,72.672,76.061,1770976340.265332
2003,74.606,80.934,1770976340.346267
2004,50.780,60.020,1770976340.406287
2005,70.693,78.758,1770976340.485045
2006,71.214,80.216,1770976340.565261
2007,73.777,80.040,1770976340.645301
2008,54.649,58.008,1770976340.703309
2009,57.664,59.982,1770976340.763291
2010,70.672,73.000,1770976340.836292
2011,64.601,68.101,1770976340.904393
2012,69.291,72.805,1770976340.977198
2013,76.277,79.800,1770976341.056998
2014,64.000,67.184,1770976341.124182
2015,57.753,61.070,1770976341.185252
2016,56.729,58.982,1770976341.244234
2017,58.885,60.985,1770976341.305219
2018,56.734,59.025,1770976341.364244
2019,57.819,60.025,1770976341.424269
2020,57.726,60.034,1770976341.484303
2021,57.595,59.870,1770976341.544173
2022,57.766,59.864,1770976341.604037
2023,58.477,60.332,1770976341.664368
2024,58.678,60.883,1770976341.725251
2025,57.689,59.924,1770976341.785175
2026,57.966,60.024,1770976341.845200
2027,61.926,64.050,1770976341.909250
2028,72.737,76.153,1770976341.985404
2029,56.421,59.913,1770976342.045317
2030,57.790,59.966,1770976342.105283
2031,57.515,59.755,1770976342.165037
2032,58.669,60.281,1770976342.225318
2033,60.597,62.924,1770976342.288242
2034,51.785,55.087,1770976342.343329
2035,64.634,66.919,1770976342.410248
2036,63.529,67.081,1770976342.477329
2037,64.450,67.882,1770976342.545211
2038,54.576,57.977,1770976342.603189
2039,58.512,60.751,1770976342.663940
2040,58.380,60.296,1770976342.724236
2041,56.508,58.710,1770976342.782946
2042,50.741,52.442,1770976342.835388
2043,65.418,67.686,1770976342.903074
2044,57.942,61.245,1770976342.964319
2045,56.744,58.967,1770976343.023285
2046,58.552,60.913,1770976343.084198
2047,56.888,59.075,1770976343.143274
2048,58.832,61.038,1770976343.204312
2049,57.731,59.908,1770976343.264220
2050,56.814,58.992,1770976343.323212
2051,59.333,61.128,1770976343.384340
2052,57.631,59.900,1770976343.444240
2053,57.842,60.053,1770976343.504293
2054,57.724,59.905,1770976343.564198
2055,57.731,60.051,1770976343.624249
2056,57.436,59.763,1770976343.684013
2057,61.346,63.354,1770976343.747367
2058,53.451,56.881,1770976343.804248
2059,57.928,60.049,1770976343.864297
2060,56.561,58.803,1770976343.923100
2061,58.182,59.983,1770976343.983083
2062,59.336,61.180,1770976344.044264
2063,64.778,67.011,1770976344.111275
2064,70.655,73.940,1770976344.185215
2065,55.579,59.075,1770976344.244291
2066,57.590,59.959,1770976344.304249
2067,56.619,59.006,1770976344.363255
2068,56.829,59.029,1770976344.422284
2069,59.465,61.751,1770976344.484035
2070,57.042,59.022,1770976344.543057
2071,58.296,60.437,1770976344.603494
2072,58.193,60.463,1770976344.663958
2073,57.161,59.197,1770976344.723155
2074,58.832,61.113,1770976344.784268
2075,57.740,60.008,1770976344.844276
2076,56.932,59.309,1770976344.903585
2077,58.206,60.731,1770976344.964317
2078,57.526,60.042,1770976345.024359
2079,56.436,58.654,1770976345.083013
2080,64.530,66.380,1770976345.149393
2081,70.375,73.890,1770976345.223284
2082,56.433,60.022,1770976345.283306
2083,77.846,80.042,1770976345.363348
2084,78.321,81.914,1770976345.445262
2085,74.743,78.175,1770976345.523437
2086,77.173,80.775,1770976345.604212
2087,76.341,79.818,1770976345.684030
2088,77.166,80.189,1770976345.764219
2089,75.328,78.753,1770976345.842973
2090,83.207,86.346,1770976345.929319
2091,70.473,73.972,1770976346.003291
2092,56.492,60.019,1770976346.063311
2093,57.665,59.953,1770976346.123264
2094,47.728,50.062,1770976346.173326
2095,67.403,69.763,1770976346.243089
2096,76.585,80.003,1770976346.323092
2097,77.896,81.206,1770976346.404298
2098,75.579,79.022,1770976346.483320
2099,76.555,80.011,1770976346.563331
2100,76.484,79.938,1770976346.643270
2101,66.805,70.180,1770976346.713449
2102,73.974,77.560,1770976346.791009
2103,77.049,80.056,1770976346.871066
2104,49.967,53.234,1770976346.924300
2105,63.624,65.932,1770976346.990232
2106,75.664,79.088,1770976347.069320
2107,49.570,52.988,1770976347.122308
2108,68.796,71.016,1770976347.193325
2109,67.684,71.049,1770976347.264373
2110,50.354,53.932,1770976347.318305
2111,70.535,72.758,1770976347.391063
2112,131.312,134.310,1770976347.525373
2113,52.300,55.933,1770976347.581306
2114,53.671,56.006,1770976347.637312
2115,51.909,54.151,1770976347.691463
2116,56.625,58.910,1770976347.750373
2117,53.745,55.971,1770976347.806344
2118,75.667,77.863,1770976347.884207
2119,53.243,56.763,1770976347.940970
2120,71.140,73.180,1770976348.014150
2121,55.694,59.030,1770976348.073180
2122,82.859,85.074,1770976348.158254
2123,55.558,59.032,1770976348.217286
2124,70.641,73.000,1770976348.290286
2125,60.549,64.111,1770976348.354398
2126,57.302,60.980,1770976348.415378
2127,56.692,58.922,1770976348.474300
2128,60.538,62.896,1770976348.537196
2129,55.988,58.872,1770976348.596068
2130,55.289,57.256,1770976348.653324
2131,54.787,57.020,1770976348.710344
2132,57.783,60.017,1770976348.770361
2133,53.901,56.026,1770976348.826387
2134,59.670,61.993,1770976348.888381
2135,69.598,72.963,1770976348.961343
2136,58.565,61.982,1770976349.023325
2137,55.670,58.011,1770976349.081336
2138,53.469,55.690,1770976349.137025
2139,54.268,56.059,1770976349.193084
2140,55.365,57.188,1770976349.250273
2141,58.880,61.116,1770976349.311389
2142,71.531,73.882,1770976349.385271
2143,53.658,57.045,1770976349.442316
2144,56.691,59.054,1770976349.501370
2145,53.956,55.989,1770976349.557360
2146,53.601,55.938,1770976349.613298
2147,59.743,61.803,1770976349.675101
2148,55.884,57.915,1770976349.733016
2149,58.638,60.301,1770976349.793317
2150,54.806,57.014,1770976349.850330
2151,58.849,61.002,1770976349.911332
2152,56.787,58.979,1770976349.970310
2153,60.884,63.028,1770976350.033339
2154,56.598,59.971,1770976350.093310
2155,58.008,60.048,1770976350.153358
2156,55.618,57.990,1770976350.211348
2157,56.659,58.761,1770976350.270109
2158,59.249,61.033,1770976350.331142
2159,60.905,62.707,1770976350.393849
2160,52.086,55.521,1770976350.449371
2161,49.798,51.978,1770976350.501348
2162,57.848,59.974,1770976350.561323
2163,54.762,56.998,1770976350.618320
2164,53.043,55.136,1770976350.673456
2165,54.755,57.019,1770976350.730476
2166,57.859,59.941,1770976350.790416
2167,68.380,70.593,1770976350.861010
2168,82.205,85.179,1770976350.946188
2169,56.721,60.103,1770976351.006292
2170,51.781,54.023,1770976351.060314
2171,54.693,57.077,1770976351.117391
2172,54.823,56.962,1770976351.174353
2173,48.743,50.992,1770976351.225345
2174,53.821,56.039,1770976351.281385
2175,58.715,60.985,1770976351.342370
2176,52.773,54.952,1770976351.397321
2177,54.466,56.771,1770976351.454093
2178,53.319,55.057,1770976351.509150
2179,50.129,52.151,1770976351.561301
2180,57.814,60.047,1770976351.621348
2181,54.712,57.091,1770976351.678439
2182,69.661,71.833,1770976351.750272
2183,56.665,60.071,1770976351.810343
2184,54.584,57.060,1770976351.867403
2185,55.651,57.916,1770976351.925319
2186,60.258,62.650,1770976351.987969
2187,55.190,58.034,1770976352.046003
2188,52.507,54.349,1770976352.100351
2189,54.749,57.020,1770976352.157371
2190,51.754,53.950,1770976352.211321
2191,51.651,54.035,1770976352.265356
2192,53.691,56.021,1770976352.321377
2193,54.622,57.028,1770976352.378405
2194,52.661,54.936,1770976352.433341
2195,69.840,72.079,1770976352.505420
2196,49.449,52.923,1770976352.558343
2197,57.542,59.752,1770976352.618096
2198,53.386,54.998,1770976352.673094
2199,53.314,55.314,1770976352.728408
2200,54.760,56.983,1770976352.785391
2201,71.789,74.053,1770976352.859444
2202,71.512,74.933,1770976352.934377
2203,66.518,69.968,1770976353.004344
2204,71.674,75.102,1770976353.079447
2205,50.518,53.919,1770976353.133366
2206,69.552,71.730,1770976353.205096
2207,71.100,74.058,1770976353.279154
2208,86.941,90.264,1770976353.369418
2209,58.568,61.984,1770976353.431402
2210,52.590,54.940,1770976353.486342
2211,52.842,55.024,1770976353.541366
2212,60.672,63.014,1770976353.604380
2213,54.762,58.040,1770976353.662420
2214,59.400,61.830,1770976353.724250
2215,55.866,57.906,1770976353.782156
2216,56.774,58.998,1770976353.841154
2217,61.193,63.180,1770976353.904335
2218,53.664,57.116,1770976353.961450
2219,54.750,56.968,1770976354.018418
2220,58.547,60.969,1770976354.079387
2221,52.835,55.016,1770976354.134403
2222,53.710,55.930,1770976354.190333
2223,57.877,60.043,1770976354.250376
2224,56.707,59.005,1770976354.309381
2225,55.697,57.723,1770976354.367104
2226,57.374,58.989,1770976354.426093
2227,57.417,59.283,1770976354.485376
2228,54.604,57.001,1770976354.542377
2229,53.875,56.014,1770976354.598392
2230,52.793,54.945,1770976354.653336
2231,53.869,56.077,1770976354.709414
2232,53.616,55.997,1770976354.765410
2233,53.756,55.988,1770976354.821398
2234,62.579,64.832,1770976354.886230
2235,55.672,58.866,1770976354.945096
2236,55.078,57.124,1770976355.002221
2237,57.132,59.139,1770976355.061360
2238,53.622,56.005,1770976355.117365
2239,53.795,55.953,1770976355.173317
2240,49.512,52.037,1770976355.225354
2241,54.665,57.001,1770976355.282356
2242,53.818,56.056,1770976355.338412
2243,52.766,54.956,1770976355.393368
2244,53.896,56.002,1770976355.449371
2245,49.521,51.774,1770976355.501145
2246,54.189,56.170,1770976355.557314
2247,53.909,55.924,1770976355.613239
2248,53.971,55.947,1770976355.669185
2249,55.183,57.168,1770976355.726353
2250,56.836,59.030,1770976355.785383
2251,70.882,73.051,1770976355.858434
2252,55.590,58.974,1770976355.917408
2253,70.794,72.994,1770976355.990402
2254,62.347,65.751,1770976356.056153
2255,68.369,71.277,1770976356.127430
2256,54.366,57.911,1770976356.185341
2257,54.689,57.020,1770976356.242361
2258,52.790,55.055,1770976356.297416
2259,53.736,56.001,1770976356.353416
2260,53.715,55.999,1770976356.409415
2261,54.480,56.801,1770976356.466216
2262,53.200,55.191,1770976356.521407
2263,54.608,56.962,1770976356.578368
2264,53.804,56.069,1770976356.634438
2265,51.544,53.703,1770976356.688141
2266,56.297,58.125,1770976356.746267
2267,58.116,60.007,1770976356.806274
2268,53.007,55.088,1770976356.861362
2269,54.876,57.043,1770976356.918404
2270,58.722,60.972,1770976356.979376
2271,55.893,58.049,1770976357.037426
2272,58.708,60.937,1770976357.098363
2273,56.475,58.684,1770976357.157047
2274,55.218,57.129,1770976357.214176
2275,49.979,54.954,1770976357.269130
2276,54.209,55.985,1770976357.325115
2277,54.015,55.946,1770976357.381061
2278,56.172,57.997,1770976357.439058
2279,49.185,51.008,1770976357.490066
2280,53.164,54.988,1770976357.545054
2281,54.239,56.037,1770976357.601091
2282,54.255,56.057,1770976357.657148
2283,55.164,56.991,1770976357.714139
2284,53.336,55.072,1770976357.769211
2285,53.930,55.896,1770976357.825107
2286,55.220,57.009,1770976357.882116
2287,54.244,56.050,1770976357.938166
2288,53.121,54.898,1770976357.993063
2289,54.142,55.996,1770976358.049060
2290,54.221,56.009,1770976358.105068
2291,54.153,56.000,1770976358.161068
2292,49.992,52.066,1770976358.213134
2293,54.174,55.971,1770976358.269104
2294,56.200,58.033,1770976358.327138
2295,53.207,55.025,1770976358.382162
2296,53.218,55.007,1770976358.437169
2297,58.283,60.088,1770976358.497257
2298,60.215,62.039,1770976358.559295
2299,51.768,53.739,1770976358.613034
2300,54.349,56.161,1770976358.669195
2301,60.071,61.960,1770976358.731155
2302,55.950,58.963,1770976358.790118
2303,55.245,57.075,1770976358.847193
2304,61.699,63.890,1770976358.911082
2305,56.185,59.133,1770976358.970215
2306,53.993,56.041,1770976359.026256
2307,54.976,56.896,1770976359.083152
2308,57.972,59.914,1770976359.143065
2309,58.301,60.043,1770976359.203109
2310,56.099,57.961,1770976359.261070
2311,54.328,56.133,1770976359.317203
2312,54.236,56.145,1770976359.373348
2313,55.830,57.851,1770976359.431199
2314,52.898,54.869,1770976359.486068
2315,53.232,55.077,1770976359.541145
